State_Depature_Code,State_Depature,State_Arrival_Code,State_Arrival,Date,Population
8,Australian Capital Territory,3,Queensland,2012-01-01,914
8,Australian Capital Territory,3,Queensland,2012-04-01,685
8,Australian Capital Territory,3,Queensland,2012-07-01,713
8,Australian Capital Territory,3,Queensland,2012-10-01,804
8,Australian Capital Territory,3,Queensland,2013-01-01,856
8,Australian Capital Territory,3,Queensland,2013-04-01,802
8,Australian Capital Territory,3,Queensland,2013-07-01,703
8,Australian Capital Territory,3,Queensland,2013-10-01,967
8,Australian Capital Territory,3,Queensland,2014-01-01,1031
8,Australian Capital Territory,3,Queensland,2014-04-01,740
8,Australian Capital Territory,3,Queensland,2014-07-01,624
8,Australian Capital Territory,3,Queensland,2014-10-01,907
8,Australian Capital Territory,3,Queensland,2015-01-01,861
8,Australian Capital Territory,3,Queensland,2015-04-01,869
8,Australian Capital Territory,3,Queensland,2015-07-01,779
8,Australian Capital Territory,3,Queensland,2015-10-01,1033
8,Australian Capital Territory,3,Queensland,2016-01-01,931
8,Australian Capital Territory,3,Queensland,2016-04-01,871
8,Australian Capital Territory,3,Queensland,2016-07-01,697
8,Australian Capital Territory,3,Queensland,2016-10-01,985
8,Australian Capital Territory,3,Queensland,2017-01-01,964
8,Australian Capital Territory,3,Queensland,2017-04-01,908
8,Australian Capital Territory,3,Queensland,2017-07-01,763
8,Australian Capital Territory,3,Queensland,2017-10-01,1107
8,Australian Capital Territory,3,Queensland,2018-01-01,908
8,Australian Capital Territory,3,Queensland,2018-04-01,899
8,Australian Capital Territory,3,Queensland,2018-07-01,885
8,Australian Capital Territory,3,Queensland,2018-10-01,1219
8,Australian Capital Territory,3,Queensland,2019-01-01,1028
8,Australian Capital Territory,3,Queensland,2019-04-01,909
8,Australian Capital Territory,3,Queensland,2019-07-01,832
8,Australian Capital Territory,3,Queensland,2019-10-01,1197
8,Australian Capital Territory,3,Queensland,2020-01-01,1074
8,Australian Capital Territory,3,Queensland,2020-04-01,759
8,Australian Capital Territory,3,Queensland,2020-07-01,745
8,Australian Capital Territory,3,Queensland,2020-10-01,1151
1,New South Wales,8,Australian Capital Territory,2000-01-01,2913
1,New South Wales,8,Australian Capital Territory,2000-04-01,2794
1,New South Wales,8,Australian Capital Territory,2000-07-01,2535
1,New South Wales,8,Australian Capital Territory,2000-10-01,3580
1,New South Wales,8,Australian Capital Territory,2001-01-01,2804
1,New South Wales,8,Australian Capital Territory,2001-04-01,2935
1,New South Wales,8,Australian Capital Territory,2001-07-01,2481
1,New South Wales,8,Australian Capital Territory,2001-10-01,3186
1,New South Wales,8,Australian Capital Territory,2002-01-01,3053
1,New South Wales,8,Australian Capital Territory,2002-04-01,2920
1,New South Wales,8,Australian Capital Territory,2002-07-01,2491
1,New South Wales,8,Australian Capital Territory,2002-10-01,3331
1,New South Wales,8,Australian Capital Territory,2003-01-01,2754
1,New South Wales,8,Australian Capital Territory,2003-04-01,2751
1,New South Wales,8,Australian Capital Territory,2003-07-01,2340
1,New South Wales,8,Australian Capital Territory,2003-10-01,2874
1,New South Wales,8,Australian Capital Territory,2004-01-01,2520
1,New South Wales,8,Australian Capital Territory,2004-04-01,2698
1,New South Wales,8,Australian Capital Territory,2004-07-01,2114
1,New South Wales,8,Australian Capital Territory,2004-10-01,2958
1,New South Wales,8,Australian Capital Territory,2005-01-01,2758
1,New South Wales,8,Australian Capital Territory,2005-04-01,2760
1,New South Wales,8,Australian Capital Territory,2005-07-01,2273
1,New South Wales,8,Australian Capital Territory,2005-10-01,3173
1,New South Wales,8,Australian Capital Territory,2006-01-01,2560
1,New South Wales,8,Australian Capital Territory,2006-04-01,2691
1,New South Wales,8,Australian Capital Territory,2006-07-01,2345
1,New South Wales,8,Australian Capital Territory,2006-10-01,3147
1,New South Wales,8,Australian Capital Territory,2007-01-01,2897
1,New South Wales,8,Australian Capital Territory,2007-04-01,3316
1,New South Wales,8,Australian Capital Territory,2007-07-01,2281
1,New South Wales,8,Australian Capital Territory,2007-10-01,2845
1,New South Wales,8,Australian Capital Territory,2008-01-01,2896
1,New South Wales,8,Australian Capital Territory,2008-04-01,3039
1,New South Wales,8,Australian Capital Territory,2008-07-01,2364
1,New South Wales,8,Australian Capital Territory,2008-10-01,3083
1,New South Wales,8,Australian Capital Territory,2009-01-01,2657
1,New South Wales,8,Australian Capital Territory,2009-04-01,2722
1,New South Wales,8,Australian Capital Territory,2009-07-01,2256
1,New South Wales,8,Australian Capital Territory,2009-10-01,2811
1,New South Wales,8,Australian Capital Territory,2010-01-01,2638
1,New South Wales,8,Australian Capital Territory,2010-04-01,2571
1,New South Wales,8,Australian Capital Territory,2010-07-01,2303
1,New South Wales,8,Australian Capital Territory,2010-10-01,3546
1,New South Wales,8,Australian Capital Territory,2011-01-01,2745
1,New South Wales,8,Australian Capital Territory,2011-04-01,2568
1,New South Wales,8,Australian Capital Territory,2011-07-01,2623
1,New South Wales,8,Australian Capital Territory,2011-10-01,3307
1,New South Wales,8,Australian Capital Territory,2012-01-01,2982
1,New South Wales,8,Australian Capital Territory,2012-04-01,2863
1,New South Wales,8,Australian Capital Territory,2012-07-01,2436
1,New South Wales,8,Australian Capital Territory,2012-10-01,2718
1,New South Wales,8,Australian Capital Territory,2013-01-01,2793
1,New South Wales,8,Australian Capital Territory,2013-04-01,2695
1,New South Wales,8,Australian Capital Territory,2013-07-01,2231
1,New South Wales,8,Australian Capital Territory,2013-10-01,3243
1,New South Wales,8,Australian Capital Territory,2014-01-01,2604
1,New South Wales,8,Australian Capital Territory,2014-04-01,2361
1,New South Wales,8,Australian Capital Territory,2014-07-01,2241
1,New South Wales,8,Australian Capital Territory,2014-10-01,2980
1,New South Wales,8,Australian Capital Territory,2015-01-01,2730
1,New South Wales,8,Australian Capital Territory,2015-04-01,2884
1,New South Wales,8,Australian Capital Territory,2015-07-01,2539
1,New South Wales,8,Australian Capital Territory,2015-10-01,3009
1,New South Wales,8,Australian Capital Territory,2016-01-01,3092
1,New South Wales,8,Australian Capital Territory,2016-04-01,3179
1,New South Wales,8,Australian Capital Territory,2016-07-01,2463
1,New South Wales,8,Australian Capital Territory,2016-10-01,3390
1,New South Wales,8,Australian Capital Territory,2017-01-01,3086
1,New South Wales,8,Australian Capital Territory,2017-04-01,2962
1,New South Wales,8,Australian Capital Territory,2017-07-01,2580
1,New South Wales,8,Australian Capital Territory,2017-10-01,3651
1,New South Wales,8,Australian Capital Territory,2018-01-01,3210
1,New South Wales,8,Australian Capital Territory,2018-04-01,3059
1,New South Wales,8,Australian Capital Territory,2018-07-01,2684
1,New South Wales,8,Australian Capital Territory,2018-10-01,3573
1,New South Wales,8,Australian Capital Territory,2019-01-01,3104
1,New South Wales,8,Australian Capital Territory,2019-04-01,3089
1,New South Wales,8,Australian Capital Territory,2019-07-01,2566
1,New South Wales,8,Australian Capital Territory,2019-10-01,3293
1,New South Wales,8,Australian Capital Territory,2020-01-01,2670
1,New South Wales,8,Australian Capital Territory,2020-04-01,2758
1,New South Wales,8,Australian Capital Territory,2020-07-01,2177
1,New South Wales,8,Australian Capital Territory,2020-10-01,3013
4,South Australia,6,Tasmania,2000-01-01,254
4,South Australia,6,Tasmania,2000-04-01,251
4,South Australia,6,Tasmania,2000-07-01,193
4,South Australia,6,Tasmania,2000-10-01,262
4,South Australia,6,Tasmania,2001-01-01,266
4,South Australia,6,Tasmania,2001-04-01,233
4,South Australia,6,Tasmania,2001-07-01,208
4,South Australia,6,Tasmania,2001-10-01,271
4,South Australia,6,Tasmania,2002-01-01,265
4,South Australia,6,Tasmania,2002-04-01,256
4,South Australia,6,Tasmania,2002-07-01,209
4,South Australia,6,Tasmania,2002-10-01,354
4,South Australia,6,Tasmania,2003-01-01,316
4,South Australia,6,Tasmania,2003-04-01,273
4,South Australia,6,Tasmania,2003-07-01,279
4,South Australia,6,Tasmania,2003-10-01,298
4,South Australia,6,Tasmania,2004-01-01,274
4,South Australia,6,Tasmania,2004-04-01,251
4,South Australia,6,Tasmania,2004-07-01,198
4,South Australia,6,Tasmania,2004-10-01,219
4,South Australia,6,Tasmania,2005-01-01,196
4,South Australia,6,Tasmania,2005-04-01,254
4,South Australia,6,Tasmania,2005-07-01,184
4,South Australia,6,Tasmania,2005-10-01,272
4,South Australia,6,Tasmania,2006-01-01,216
4,South Australia,6,Tasmania,2006-04-01,184
4,South Australia,6,Tasmania,2006-07-01,178
4,South Australia,6,Tasmania,2006-10-01,216
4,South Australia,6,Tasmania,2007-01-01,176
4,South Australia,6,Tasmania,2007-04-01,182
4,South Australia,6,Tasmania,2007-07-01,191
4,South Australia,6,Tasmania,2007-10-01,214
4,South Australia,6,Tasmania,2008-01-01,202
4,South Australia,6,Tasmania,2008-04-01,197
4,South Australia,6,Tasmania,2008-07-01,207
4,South Australia,6,Tasmania,2008-10-01,250
4,South Australia,6,Tasmania,2009-01-01,251
4,South Australia,6,Tasmania,2009-04-01,200
4,South Australia,6,Tasmania,2009-07-01,158
4,South Australia,6,Tasmania,2009-10-01,192
4,South Australia,6,Tasmania,2010-01-01,174
4,South Australia,6,Tasmania,2010-04-01,175
4,South Australia,6,Tasmania,2010-07-01,152
4,South Australia,6,Tasmania,2010-10-01,233
4,South Australia,6,Tasmania,2011-01-01,197
4,South Australia,6,Tasmania,2011-04-01,171
4,South Australia,6,Tasmania,2011-07-01,177
4,South Australia,6,Tasmania,2011-10-01,209
4,South Australia,6,Tasmania,2012-01-01,168
4,South Australia,6,Tasmania,2012-04-01,178
4,South Australia,6,Tasmania,2012-07-01,157
4,South Australia,6,Tasmania,2012-10-01,150
4,South Australia,6,Tasmania,2013-01-01,156
4,South Australia,6,Tasmania,2013-04-01,202
4,South Australia,6,Tasmania,2013-07-01,171
4,South Australia,6,Tasmania,2013-10-01,186
4,South Australia,6,Tasmania,2014-01-01,164
4,South Australia,6,Tasmania,2014-04-01,170
4,South Australia,6,Tasmania,2014-07-01,167
4,South Australia,6,Tasmania,2014-10-01,142
4,South Australia,6,Tasmania,2015-01-01,201
4,South Australia,6,Tasmania,2015-04-01,176
4,South Australia,6,Tasmania,2015-07-01,165
4,South Australia,6,Tasmania,2015-10-01,156
4,South Australia,6,Tasmania,2016-01-01,185
4,South Australia,6,Tasmania,2016-04-01,221
4,South Australia,6,Tasmania,2016-07-01,149
4,South Australia,6,Tasmania,2016-10-01,208
4,South Australia,6,Tasmania,2017-01-01,149
4,South Australia,6,Tasmania,2017-04-01,171
4,South Australia,6,Tasmania,2017-07-01,167
4,South Australia,6,Tasmania,2017-10-01,216
4,South Australia,6,Tasmania,2018-01-01,181
4,South Australia,6,Tasmania,2018-04-01,175
4,South Australia,6,Tasmania,2018-07-01,205
4,South Australia,6,Tasmania,2018-10-01,212
4,South Australia,6,Tasmania,2019-01-01,197
4,South Australia,6,Tasmania,2019-04-01,203
4,South Australia,6,Tasmania,2019-07-01,138
4,South Australia,6,Tasmania,2019-10-01,192
4,South Australia,6,Tasmania,2020-01-01,153
4,South Australia,6,Tasmania,2020-04-01,155
4,South Australia,6,Tasmania,2020-07-01,121
4,South Australia,6,Tasmania,2020-10-01,122
4,South Australia,7,Northern Territory,2000-01-01,745
4,South Australia,7,Northern Territory,2000-04-01,698
4,South Australia,7,Northern Territory,2000-07-01,607
4,South Australia,7,Northern Territory,2000-10-01,756
4,South Australia,7,Northern Territory,2001-01-01,600
4,South Australia,7,Northern Territory,2001-04-01,650
4,South Australia,7,Northern Territory,2001-07-01,510
4,South Australia,7,Northern Territory,2001-10-01,612
4,South Australia,7,Northern Territory,2002-01-01,600
4,South Australia,7,Northern Territory,2002-04-01,792
4,South Australia,7,Northern Territory,2002-07-01,572
4,South Australia,7,Northern Territory,2002-10-01,813
4,South Australia,7,Northern Territory,2003-01-01,545
4,South Australia,7,Northern Territory,2003-04-01,598
4,South Australia,7,Northern Territory,2003-07-01,546
4,South Australia,7,Northern Territory,2003-10-01,701
4,South Australia,7,Northern Territory,2004-01-01,618
4,South Australia,7,Northern Territory,2004-04-01,613
4,South Australia,7,Northern Territory,2004-07-01,651
4,South Australia,7,Northern Territory,2004-10-01,752
4,South Australia,7,Northern Territory,2005-01-01,696
4,South Australia,7,Northern Territory,2005-04-01,651
4,South Australia,7,Northern Territory,2005-07-01,601
4,South Australia,7,Northern Territory,2005-10-01,728
4,South Australia,7,Northern Territory,2006-01-01,552
4,South Australia,7,Northern Territory,2006-04-01,517
4,South Australia,7,Northern Territory,2006-07-01,496
4,South Australia,7,Northern Territory,2006-10-01,672
4,South Australia,7,Northern Territory,2007-01-01,611
4,South Australia,7,Northern Territory,2007-04-01,637
4,South Australia,7,Northern Territory,2007-07-01,607
4,South Australia,7,Northern Territory,2007-10-01,722
4,South Australia,7,Northern Territory,2008-01-01,615
4,South Australia,7,Northern Territory,2008-04-01,609
4,South Australia,7,Northern Territory,2008-07-01,529
4,South Australia,7,Northern Territory,2008-10-01,600
4,South Australia,7,Northern Territory,2009-01-01,520
4,South Australia,7,Northern Territory,2009-04-01,558
4,South Australia,7,Northern Territory,2009-07-01,453
4,South Australia,7,Northern Territory,2009-10-01,564
4,South Australia,7,Northern Territory,2010-01-01,464
4,South Australia,7,Northern Territory,2010-04-01,525
4,South Australia,7,Northern Territory,2010-07-01,445
4,South Australia,7,Northern Territory,2010-10-01,487
4,South Australia,7,Northern Territory,2011-01-01,434
4,South Australia,7,Northern Territory,2011-04-01,530
4,South Australia,7,Northern Territory,2011-07-01,515
4,South Australia,7,Northern Territory,2011-10-01,593
4,South Australia,7,Northern Territory,2012-01-01,467
4,South Australia,7,Northern Territory,2012-04-01,386
4,South Australia,7,Northern Territory,2012-07-01,409
4,South Australia,7,Northern Territory,2012-10-01,496
4,South Australia,7,Northern Territory,2013-01-01,507
4,South Australia,7,Northern Territory,2013-04-01,547
4,South Australia,7,Northern Territory,2013-07-01,434
4,South Australia,7,Northern Territory,2013-10-01,510
4,South Australia,7,Northern Territory,2014-01-01,445
4,South Australia,7,Northern Territory,2014-04-01,455
4,South Australia,7,Northern Territory,2014-07-01,374
4,South Australia,7,Northern Territory,2014-10-01,469
4,South Australia,7,Northern Territory,2015-01-01,485
4,South Australia,7,Northern Territory,2015-04-01,419
4,South Australia,7,Northern Territory,2015-07-01,427
4,South Australia,7,Northern Territory,2015-10-01,518
4,South Australia,7,Northern Territory,2016-01-01,534
4,South Australia,7,Northern Territory,2016-04-01,474
4,South Australia,7,Northern Territory,2016-07-01,444
4,South Australia,7,Northern Territory,2016-10-01,501
4,South Australia,7,Northern Territory,2017-01-01,403
4,South Australia,7,Northern Territory,2017-04-01,447
4,South Australia,7,Northern Territory,2017-07-01,343
4,South Australia,7,Northern Territory,2017-10-01,471
4,South Australia,7,Northern Territory,2018-01-01,446
4,South Australia,7,Northern Territory,2018-04-01,440
4,South Australia,7,Northern Territory,2018-07-01,387
4,South Australia,7,Northern Territory,2018-10-01,448
4,South Australia,7,Northern Territory,2019-01-01,429
4,South Australia,7,Northern Territory,2019-04-01,393
4,South Australia,7,Northern Territory,2019-07-01,361
4,South Australia,7,Northern Territory,2019-10-01,489
4,South Australia,7,Northern Territory,2020-01-01,408
4,South Australia,7,Northern Territory,2020-04-01,446
4,South Australia,7,Northern Territory,2020-07-01,348
4,South Australia,7,Northern Territory,2020-10-01,379
5,Western Australia,2,Victoria,2000-01-01,2111
5,Western Australia,2,Victoria,2000-04-01,1861
5,Western Australia,2,Victoria,2000-07-01,1885
5,Western Australia,2,Victoria,2000-10-01,2395
5,Western Australia,2,Victoria,2001-01-01,2098
5,Western Australia,2,Victoria,2001-04-01,2075
5,Western Australia,2,Victoria,2001-07-01,1893
5,Western Australia,2,Victoria,2001-10-01,2307
5,Western Australia,2,Victoria,2002-01-01,2073
5,Western Australia,2,Victoria,2002-04-01,2007
5,Western Australia,2,Victoria,2002-07-01,1857
5,Western Australia,2,Victoria,2002-10-01,2342
5,Western Australia,2,Victoria,2003-01-01,2064
5,Western Australia,2,Victoria,2003-04-01,1917
5,Western Australia,2,Victoria,2003-07-01,1818
5,Western Australia,2,Victoria,2003-10-01,2180
5,Western Australia,2,Victoria,2004-01-01,1908
5,Western Australia,2,Victoria,2004-04-01,1885
5,Western Australia,2,Victoria,2004-07-01,1505
5,Western Australia,2,Victoria,2004-10-01,2022
5,Western Australia,2,Victoria,2005-01-01,1755
5,Western Australia,2,Victoria,2005-04-01,1763
5,Western Australia,2,Victoria,2005-07-01,1379
5,Western Australia,2,Victoria,2005-10-01,1946
5,Western Australia,2,Victoria,2006-01-01,1728
5,Western Australia,2,Victoria,2006-04-01,1774
5,Western Australia,2,Victoria,2006-07-01,1676
5,Western Australia,2,Victoria,2006-10-01,2080
5,Western Australia,2,Victoria,2007-01-01,2015
5,Western Australia,2,Victoria,2007-04-01,2053
5,Western Australia,2,Victoria,2007-07-01,1994
5,Western Australia,2,Victoria,2007-10-01,2454
5,Western Australia,2,Victoria,2008-01-01,2195
5,Western Australia,2,Victoria,2008-04-01,2059
5,Western Australia,2,Victoria,2008-07-01,2031
5,Western Australia,2,Victoria,2008-10-01,2436
5,Western Australia,2,Victoria,2009-01-01,2317
